OBJECTID,PrimaryKey,PlotKey,PlotID,State,SpeciesState,County,ProjectName,PhotoLink,EcologicalSiteId,EcolSiteName,Latitude_NAD83,Longitude_NAD83,DateEstablished,DateVisited,BareSoilCover,TotalFoliarCover,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_200_plus,GapCover_25_plus,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,AH_NonNoxPerenForbCover,AH_NonNoxAnnForbCover,AH_NonNoxPerenGrassCover,AH_NonNoxAnnGrassCover,AH_NonNoxPerenForbGrassCover,AH_NonNoxAnnForbGrassCover,AH_NonNoxShrubCover,AH_NonNoxSubShrubCover,AH_NonNoxSucculentCover,AH_NonNoxTreeCover,AH_NonNoxCover,AH_NoxPerenForbCover,AH_NoxAnnForbCover,AH_NoxPerenGrassCover,AH_NoxAnnGrassCover,AH_NoxPerenForbGrassCover,AH_NoxAnnForbGrassCover,AH_NoxShrubCover,AH_NoxSubShrubCover,AH_NoxSucculentCover,AH_NoxTreeCover,AH_NoxCover,AH_ForbCover,AH_PerenForbCover,AH_PreferredForbCover,AH_GrassCover,AH_PerenGrassCover,AH_AnnGrassCover,AH_TallPerenGrassCover,AH_ShortPerenGrassCover,AH_PerenForbGrassCover,AH_ShrubCover,AH_SagebrushCover,AH_SagebrushCover_Live,AH_NonSagebrushShrubCover,AH_TotalLitterCover,AH_WoodyLitterCover,AH_HerbLitterCover,FH_NonNoxPerenForbCover,FH_NonNoxAnnForbCover,FH_NonNoxPerenGrassCover,FH_NonNoxAnnGrassCover,FH_NonNoxShrubCover,FH_NonNoxSubShrubCover,FH_NonNoxSucculentCover,FH_NonNoxTreeCover,FH_NoxPerenForbCover,FH_NoxAnnForbCover,FH_NoxPerenGrassCover,FH_NoxAnnGrassCover,FH_NoxShrubCover,FH_NoxSubShrubCover,FH_NoxSucculentCover,FH_NoxTreeCover,FH_SagebrushCover,FH_TotalLitterCover,FH_WoodyLitterCover,FH_HerbLitterCover,FH_DuffCover,FH_EmbLitterCover,FH_VagrLichenCover,FH_LichenCover,FH_MossCover,FH_CyanobacteriaCover,FH_RockCover,FH_WaterCover,FH_DepSoilCover,Hgt_Woody_Avg,Hgt_Herbaceous_Avg,Hgt_Forb_Avg,Hgt_PerenForb_Avg,Hgt_Grass_Avg,Hgt_PerenGrass_Avg,Hgt_NoxPerenGrass_Avg,Hgt_NonNoxPerenGrass_Avg,Hgt_TallPerenGrass_Avg,Hgt_ShortPerenGrass_Avg,Hgt_PerenForbGrass_Avg,Hgt_Shrub_Avg,Hgt_NonSagebrushShrub_Avg,Hgt_Sagebrush_Avg,Hgt_Sagebrush_Live_Avg,SagebrushShape_All_ColumnCount,SagebrushShape_All_SpreadCount,SagebrushShape_All_Predominant,SagebrushShape_Live_ColumnCount,SagebrushShape_Live_SpreadCount,SagebrushShape_Live_Predominant,NumSpp_NoxPlant,Spp_Nox,NumSpp_NonNoxPlant,NumSpp_PreferredForb,Spp_Sagebrush,Spp_PreferredForb,Spp_TallPerenGrass,Spp_ShortPerenGrass,RH_Rills,RH_WaterFlowPatterns,RH_PedestalsTerracettes,RH_BareGround,RH_Gullies,RH_WindScouredAreas,RH_LitterMovement,RH_LitterAmount,RH_SoilSurfResisErosion,RH_SoilSurfLossDeg,RH_PlantCommunityComp,RH_Compaction,RH_FuncSructGroup,RH_DeadDyingPlantParts,RH_AnnualProd,RH_InvasivePlants,RH_ReprodCapabilityPeren,RH_BioticIntegrity,RH_HydrologicFunction,RH_SoilSiteStability,RH_CommentsBI,RH_CommentsHF,RH_CommentsSS,Purpose,PurposeFlag,Design,DesignFlag,created_user,created_date,last_edited_user,last_edited_date,DateLoadedInDb,DBKey,GlobalID,ViewOBJECTID
35176,15070115065570822015-09-01,1507011506557082,Paxton RC4 SI2,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/15070115065570822015-09-01, UNKNOWN,,38.417753939999997,-108.068789440000003,6/30/2015 0:00:00,7/1/2015 0:00:00,30.666666670000001,57.333333330000002,18.093333330000000,13.253333330000000,14.013333330000000,7.013333330000000,52.373333330000001,,,,0.666666670000000,0.000000000000000,41.333333330000002,0.000000000000000,42.000000000000000,0.000000000000000,19.333333329999999,2.000000000000000,4.000000000000000,0.666666670000000,57.333333330000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.666666670000000,0.666666670000000,4.666666670000000,41.333333330000002,41.333333330000002,0.000000000000000,40.666666669999998,0.666666670000000,42.000000000000000,19.333333329999999,19.333333329999999,19.333333329999999,2.000000000000000,42.000000000000000,10.000000000000000,32.000000000000000,0.000000000000000,0.000000000000000,36.666666669999998,0.000000000000000,16.000000000000000,0.666666670000000,3.333333330000000,0.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,10.000000000000000,8.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,33.428571429999998,38.391304349999999,,,38.391304349999999,38.391304349999999,,38.391304349999999,38.391304349999999,,38.391304349999999,26.500000000000000,,26.500000000000000,26.500000000000000,,,,,,,1.000000000000000,BRTE,22.000000000000000,5.000000000000000,ARNO4; ARTRW8,EREN; HEVIV; OPFR; PEPU7; SPCO,ACHY; AGCR; ELEL5; HECOC8; PASM; POFE,BOGR2; POSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:34,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{E8FDEA0B-34D0-430A-83A9-8A79652C4C74},1035176
35177,15070116214517692015-09-01,1507011621451769,Roubideau RC4 SI1,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/15070116214517692015-09-01, UNKNOWN,,38.490813930000002,-108.128729410000005,7/1/2015 0:00:00,7/1/2015 0:00:00,35.333333330000002,48.666666669999998,6.666666670000000,12.706666670000001,19.906666670000000,18.693333330000002,57.973333330000003,4.944444440000000,5.181818180000000,4.571428570000000,1.333333330000000,2.000000000000000,8.000000000000000,0.000000000000000,9.333333330000000,2.000000000000000,22.666666670000001,1.333333330000000,0.000000000000000,1.333333330000000,30.666666670000001,0.000000000000000,0.000000000000000,0.000000000000000,22.666666670000001,0.000000000000000,22.666666670000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22.666666670000001,3.333333330000000,1.333333330000000,1.333333330000000,29.333333329999999,8.000000000000000,22.666666670000001,6.666666670000000,1.333333330000000,9.333333330000000,22.666666670000001,22.666666670000001,22.666666670000001,1.333333330000000,41.333333330000002,16.666666670000001,25.333333329999999,1.333333330000000,1.333333330000000,2.666666670000000,0.000000000000000,20.666666670000001,1.333333330000000,0.000000000000000,1.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.666666670000001,14.000000000000000,12.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,40.799999999999997,32.444444439999998,14.000000000000000,14.000000000000000,34.750000000000000,43.375000000000000,,43.375000000000000,46.571428570000002,21.000000000000000,37.500000000000000,33.833333330000002,6.000000000000000,33.833333330000002,33.833333330000002,,,,,,,1.000000000000000,BRTE,20.000000000000000,7.000000000000000,ARTRT; ARTRV; ARNO4,TEAC; PEPU7; OPFR; PAMU11; HEVIV; SPCO; TRDU,ELTR7; ELEL5; ACHY; HECOC8,POSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:34,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{582FC19A-3304-4615-B8EA-AF5372908965},1035177
35196,15062509535650522015-09-01,1506250953565052,Pinyon HL HA1 SI2,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/15062509535650522015-09-01, UNKNOWN,,38.366403939999998,-107.947775469999996,6/17/2015 0:00:00,6/17/2015 0:00:00,26.666666670000001,33.333333330000002,9.880000000000001,15.226666670000000,20.626666669999999,26.346666670000001,72.079999999999998,3.833333330000000,5.666666670000000,3.466666670000000,20.000000000000000,0.000000000000000,5.333333330000000,0.000000000000000,24.666666670000001,0.000000000000000,4.000000000000000,0.000000000000000,0.666666670000000,6.666666670000000,33.333333330000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.000000000000000,20.000000000000000,20.000000000000000,5.333333330000000,5.333333330000000,0.000000000000000,5.333333330000000,0.000000000000000,24.666666670000001,4.000000000000000,4.000000000000000,4.000000000000000,0.000000000000000,50.666666669999998,12.000000000000000,38.666666669999998,18.666666670000001,0.000000000000000,4.000000000000000,0.000000000000000,3.333333330000000,0.000000000000000,0.666666670000000,6.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.333333330000000,30.666666670000001,11.333333330000000,19.333333329999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.333333330000000,0.000000000000000,0.000000000000000,134.500000000000000,15.250000000000000,15.444444440000000,15.444444440000000,13.500000000000000,13.500000000000000,,13.500000000000000,13.500000000000000,,15.250000000000000,38.750000000000000,,38.750000000000000,38.750000000000000,,,,,,,0.000000000000000,,27.000000000000000,12.000000000000000,ARTRW8; ARNO4,SAMI3; TOIN; TRDU; TEAC; PEPU7; PAMU11; OPPO; EREN; ERCI6; CHDOD; CAAND; LASE,PASM; ELEL5; ACHY,POSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:35,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{D8AADE36-3637-4515-B4C1-05CB688DBB54},1035196
35197,15062510492972452015-09-01,1506251049297245,HWY 90 PL RC2 SI2,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/15062510492972452015-09-01, UNKNOWN,,38.373803940000002,-108.030409449999993,6/24/2015 0:00:00,6/24/2015 0:00:00,26.666666670000001,56.000000000000000,13.453333330000000,15.453333330000000,13.266666669999999,3.120000000000000,45.293333330000003,4.388888890000000,4.363636360000000,4.428571430000000,2.000000000000000,0.000000000000000,29.333333329999999,0.000000000000000,30.666666670000001,0.000000000000000,30.666666670000001,0.000000000000000,4.000000000000000,3.333333330000000,55.333333330000002,0.000000000000000,0.000000000000000,0.000000000000000,0.666666670000000,0.000000000000000,0.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.666666670000000,2.000000000000000,2.000000000000000,5.333333330000000,30.000000000000000,29.333333329999999,0.666666670000000,26.000000000000000,0.666666670000000,30.666666670000001,30.666666670000001,29.333333329999999,29.333333329999999,2.666666670000000,60.000000000000000,10.000000000000000,53.333333330000002,2.000000000000000,0.000000000000000,19.333333329999999,0.000000000000000,28.666666670000001,0.000000000000000,2.000000000000000,3.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,0.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26.000000000000000,16.000000000000000,5.333333330000000,10.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.333333330000000,0.000000000000000,0.000000000000000,56.615384620000000,45.222222219999999,37.500000000000000,37.500000000000000,47.428571429999998,47.428571429999998,,47.428571429999998,49.666666669999998,,45.222222219999999,43.416666669999998,69.000000000000000,38.299999999999997,38.299999999999997,,,,,,,1.000000000000000,BRTE,33.000000000000000,19.000000000000000,ARNO4; ARLUS,ACMI2; PEPU7; OPFR; ERIGE2; TRDU; HEVIV; EREN; TARAX; TEAC; SPCO; CHDO; SAMI3; LASE; PECAP2; CHFRF; ERDI4; TRGYG; ARKIU2; MESA,ELEL5; KOMA; AGCR; ACHY,POSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:35,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{C600517C-D001-440E-ABAE-9A20044B7330},1035197
35198,15062911125595622015-09-01,1506291112559562,Franklin Mesa AS1 SI2,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/15062911125595622015-09-01, UNKNOWN,,38.477153930000000,-108.019519439999996,6/29/2015 0:00:00,6/29/2015 0:00:00,34.000000000000000,32.000000000000000,7.866666670000000,20.706666670000001,23.039999999999999,15.493333330000000,67.106666669999996,5.111111110000000,4.857142860000000,5.272727270000000,4.666666670000000,0.666666670000000,0.000000000000000,0.000000000000000,4.666666670000000,0.666666670000000,12.000000000000000,10.666666670000000,0.666666670000000,6.000000000000000,32.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.333333330000000,4.666666670000000,5.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.666666670000000,12.000000000000000,11.333333330000000,11.333333330000000,11.333333330000000,26.666666670000001,4.666666670000000,22.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12.000000000000000,9.333333330000000,0.666666670000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.333333330000000,8.000000000000000,4.666666670000000,3.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.333333330000000,12.000000000000000,12.666666670000000,0.000000000000000,0.000000000000000,51.653846150000000,25.500000000000000,25.500000000000000,12.000000000000000,,,,,,,12.000000000000000,54.375000000000000,19.812500000000000,51.142857139999997,51.142857139999997,,,,,,,1.000000000000000,BRTE,12.000000000000000,4.000000000000000,ARTRW8,OPFR; PAMU11; EROV; PLPA2,PLJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:35,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{C6758B38-91A1-469D-BE40-6F3CD35863CC},1035198
35199,15063017120819272015-09-01,1506301712081927,HWY 90 PL RC1 SI2,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/15063017120819272015-09-01, UNKNOWN,,38.399803939999998,-108.012749450000001,6/23/2015 0:00:00,6/30/2015 0:00:00,25.333333329999999,52.666666669999998,8.160000000000000,23.506666670000001,15.746666670000000,10.786666670000001,58.200000000000003,5.500000000000000,5.400000000000000,5.625000000000000,2.000000000000000,0.000000000000000,27.333333329999999,0.000000000000000,29.333333329999999,0.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,5.333333330000000,51.333333330000002,0.000000000000000,0.000000000000000,0.000000000000000,2.666666670000000,0.000000000000000,2.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.666666670000000,2.000000000000000,2.000000000000000,2.000000000000000,29.333333329999999,27.333333329999999,2.666666670000000,27.333333329999999,0.000000000000000,29.333333329999999,28.000000000000000,28.000000000000000,28.000000000000000,0.000000000000000,57.333333330000002,13.333333330000000,46.666666669999998,2.000000000000000,0.000000000000000,19.333333329999999,0.000000000000000,24.666666670000001,0.000000000000000,0.000000000000000,5.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,1.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24.666666670000001,18.000000000000000,8.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,115.111111109999996,23.894736840000000,14.000000000000000,14.000000000000000,24.444444440000002,26.933333330000000,,26.933333330000000,26.357142860000000,35.000000000000000,26.125000000000000,26.399999999999999,,26.399999999999999,26.399999999999999,,,,,,,1.000000000000000,BRTE,15.000000000000000,5.000000000000000,ARNO4; ARTRW8,EREN; OPFR; PEPU7; SPCO; TEAC,ACHY; AGCR; ELEL5; PASM,POSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:35,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{5D11AC0C-7873-4DAD-AF82-AECAF028492F},1035199
35200,15063018160041252015-09-01,1506301816004125,HWY 90 PL HA1 SI1,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/15063018160041252015-09-01, UNKNOWN,,38.411043939999999,-108.017799449999998,6/23/2015 0:00:00,6/23/2015 0:00:00,28.000000000000000,54.666666669999998,15.893333330000001,18.533333330000001,16.133333329999999,0.000000000000000,50.560000000000002,5.055555560000000,4.888888890000000,5.222222220000000,7.333333330000000,2.000000000000000,28.666666670000001,0.000000000000000,34.000000000000000,2.000000000000000,20.000000000000000,0.000000000000000,0.666666670000000,2.666666670000000,53.333333330000002,0.000000000000000,0.000000000000000,0.000000000000000,2.666666670000000,0.000000000000000,2.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.666666670000000,9.333333330000000,7.333333330000000,7.333333330000000,30.000000000000000,28.666666670000001,2.666666670000000,28.666666670000001,0.000000000000000,34.000000000000000,20.000000000000000,20.000000000000000,20.000000000000000,0.000000000000000,49.333333330000002,13.333333330000000,36.000000000000000,5.333333330000000,2.000000000000000,27.333333329999999,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,2.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,1.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,14.666666670000000,10.000000000000000,4.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.666666670000000,0.000000000000000,0.000000000000000,69.125000000000000,31.052631580000000,22.750000000000000,18.000000000000000,37.090909089999997,37.090909089999997,,37.090909089999997,37.090909089999997,,35.500000000000000,58.000000000000000,,58.000000000000000,58.000000000000000,,,,,,,1.000000000000000,BRTE,15.000000000000000,4.000000000000000,ARTRW8; ARNO4,OPPO; ERIGE2; TEAC; PEPU7,POFE; ELEL5; AGCR; ACHY,POSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:35,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{214FD1C1-5CF4-451B-9CBE-E0D167F06FF2},1035200
35201,15070106582044382015-09-01,1507010658204438,Paxton RC2 SI3,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/15070106582044382015-09-01, UNKNOWN,,38.424923939999999,-108.040119439999998,6/30/2015 0:00:00,7/1/2015 0:00:00,25.333333329999999,44.000000000000000,10.493333330000000,17.093333330000000,19.306666669999998,12.560000000000000,59.453333330000000,5.055555560000000,5.454545450000000,4.428571430000000,9.333333330000000,1.333333330000000,18.666666670000001,0.000000000000000,26.666666670000001,1.333333330000000,14.000000000000000,0.666666670000000,0.666666670000000,2.666666670000000,43.333333330000002,0.000000000000000,0.000000000000000,0.000000000000000,0.666666670000000,0.000000000000000,0.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.666666670000000,10.666666670000000,9.333333330000000,10.000000000000000,19.333333329999999,18.666666670000001,0.666666670000000,18.666666670000001,0.000000000000000,26.666666670000001,14.000000000000000,14.000000000000000,14.000000000000000,0.666666670000000,44.000000000000000,18.000000000000000,28.000000000000000,8.666666670000000,1.333333330000000,16.000000000000000,0.000000000000000,13.333333330000000,0.666666670000000,0.666666670000000,2.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13.333333330000000,16.000000000000000,10.666666670000000,5.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,0.666666670000000,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,28.285714290000001,30.050000000000001,19.538461540000000,14.800000000000001,49.571428570000002,49.571428570000002,,49.571428570000002,49.571428570000002,,29.117647059999999,23.833333329999999,,23.833333329999999,23.833333329999999,,,,,,,1.000000000000000,BRTE,18.000000000000000,5.000000000000000,ARNO4; ARTRV,PEPU7; TEAC; OPFR; PAMU11; TRDU,ACHY; ELEL5; AGCR; POFE; ELTR7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:35,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{215942CD-579C-4BAD-A6C0-6841BE168DEF},1035201
35204,15061806553313572015-09-01,1506180655331357,Dave Wood HA2 SI1,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/15061806553313572015-09-01, UNKNOWN,,38.354753940000002,-107.963869470000006,6/18/2015 0:00:00,6/18/2015 0:00:00,5.333333330000000,53.333333330000002,8.840000000000000,7.453333330000000,13.986666670000000,14.000000000000000,44.280000000000001,4.555555560000000,4.785714290000000,3.750000000000000,18.666666670000001,0.000000000000000,15.333333330000000,0.000000000000000,31.333333329999999,0.000000000000000,22.666666670000001,0.000000000000000,0.000000000000000,4.666666670000000,50.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.333333330000000,0.000000000000000,3.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.333333330000000,18.666666670000001,18.666666670000001,18.666666670000001,18.666666670000001,15.333333330000000,3.333333330000000,8.666666670000000,6.666666670000000,31.333333329999999,22.666666670000001,0.000000000000000,0.000000000000000,22.666666670000001,64.666666669999998,10.000000000000000,54.666666669999998,16.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,21.333333329999999,0.000000000000000,0.000000000000000,4.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,3.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21.333333329999999,3.333333330000000,18.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.333333330000000,16.666666670000001,0.000000000000000,0.000000000000000,27.000000000000000,23.466666669999999,16.333333329999999,16.333333329999999,28.222222219999999,29.857142860000000,,29.857142860000000,31.500000000000000,27.666666670000001,23.615384620000000,27.000000000000000,27.000000000000000,,,,,,,,,1.000000000000000,BRTE,16.000000000000000,5.000000000000000,,HEVIV; EROV; SAMI3; SEDUM; MEOF,ELEL5; AGCR; ACHY; PASM,POSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:35,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{711B81C2-B88A-4ADC-B4E9-66E934F9A013},1035204
35205,1506241932073162015-09-01,150624193207316,Dave Wood HA2 SI6,CO,CO,,Colorado Uncompagre FO 2015,https://gis.blm.doi.net/attachments/AIM/Terradat/CO/1506241932073162015-09-01, UNKNOWN,,38.370433939999998,-107.951339469999994,,6/16/2015 0:00:00,9.333333330000000,62.000000000000000,7.386666670000000,17.106666669999999,23.253333330000000,20.666666670000001,68.413333330000000,2.666666670000000,4.000000000000000,2.153846150000000,0.666666670000000,0.000000000000000,14.666666670000000,0.000000000000000,15.333333330000000,0.000000000000000,22.666666670000001,0.666666670000000,0.666666670000000,0.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34.666666669999998,0.000000000000000,34.666666669999998,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34.666666669999998,0.666666670000000,0.666666670000000,1.333333330000000,46.000000000000000,14.666666670000000,34.666666669999998,14.000000000000000,0.666666670000000,15.333333330000000,22.666666670000001,22.666666670000001,22.666666670000001,0.666666670000000,70.666666669999998,28.000000000000000,44.000000000000000,0.000000000000000,0.000000000000000,11.333333330000000,0.000000000000000,21.333333329999999,0.666666670000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28.666666670000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21.333333329999999,28.000000000000000,16.666666670000001,11.333333330000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.666666670000000,0.000000000000000,0.000000000000000,47.666666669999998,22.333333329999999,,,22.333333329999999,27.111111110000000,,27.111111110000000,27.000000000000000,28.000000000000000,27.111111110000000,47.666666669999998,,47.666666669999998,47.666666669999998,,,,,,,1.000000000000000,BRTE,21.000000000000000,8.000000000000000,ARTRV; ARNO4; ARTRW8,EREN; OPFR; CAAND; ALLIU; TRDU; PEPU7; TEAC; ERIGE2,ELEL5; ACHY; AGCR; HECOC8; POFE,POSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBROWNING,4/6/2020 20:10:51,ILMOCAIMDBO,1/13/2022 19:27:35,2015-09-01,TravelingAIMcrew 2015 5.0.mdb,{5EF8881C-EAE9-4750-9D1B-54F6E47E5F65},1035205
